,Date,Time,Stadium,City,Match Details,Team Playing,Total Runs,Total Wickets,Batsman Names,Out/Not Out,Balls Played,Runs Scored,Fours,Sixes,Strike Rate
619,"Apr 29, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Sunrisers Hyderabad, 40th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,188,6,Manish Pandey,st Klaasen b Abhishek Sharma,3,1,0,0,33.33
620,"Apr 29, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Sunrisers Hyderabad, 40th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,188,6,Priyam Garg,b Markande,9,12,1,0,133.33
621,"Apr 29, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Sunrisers Hyderabad, 40th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,188,6,Sarfaraz Khan,b T Natarajan,10,9,1,0,90.00
622,"Apr 29, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Sunrisers Hyderabad, 40th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,188,6,Axar Patel,not out,14,29,1,2,207.14
623,"Apr 29, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Sunrisers Hyderabad, 40th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,188,6,Ripal Patel,not out,8,11,1,0,137.50
624,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,200,4,Ruturaj Gaikwad,st Jitesh Sharma b Raza,31,37,4,1,119.35
625,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,200,4,Conway,not out,52,92,16,1,176.92
626,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,200,4,Shivam Dube,c Shahrukh Khan b Arshdeep Singh,17,28,1,2,164.71
627,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,200,4,Moeen,st Jitesh Sharma b Rahul Chahar,6,10,2,0,166.67
628,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,200,4,Ravindra Jadeja,c Livingstone b Sam Curran,10,12,0,0,120.00
629,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,200,4,Dhoni (c & wk),not out,4,13,0,2,325.00
630,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Punjab Kings Innings,201,6,Prabhsimran Singh,st Dhoni b Ravindra Jadeja,24,42,4,2,175.00
631,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Punjab Kings Innings,201,6,Shikhar Dhawan (c),c Matheesha Pathirana b Tushar Deshpande,15,28,4,1,186.67
632,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Punjab Kings Innings,201,6,Atharva Taide,c and b Ravindra Jadeja,17,13,0,0,76.47
633,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Punjab Kings Innings,201,6,Liam Livingstone,c Ruturaj Gaikwad b Tushar Deshpande,24,40,1,4,166.67
634,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Punjab Kings Innings,201,6,Sam Curran,b Matheesha Pathirana,20,29,1,1,145.00
635,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Punjab Kings Innings,201,6,Jitesh Sharma (wk),c (sub)Shaik Rasheed b Tushar Deshpande,10,21,2,1,210.00
636,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Punjab Kings Innings,201,6,Shahrukh Khan,not out,3,2,0,0,66.67
637,"Apr 30, ",03:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Punjab Kings, 41st Match - Live Cricket Score, Commentary",Punjab Kings Innings,201,6,Sikandar Raza,not out,7,13,1,0,185.71
638,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,212,7,Yashasvi Jaiswal,c and b Arshad Khan,62,124,16,8,200.00
639,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,212,7,Jos Buttler,c (sub)Ramandeep Singh b Chawla,,18,2,1,94.74
640,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,212,7,Samson (c & wk),c Tilak Varma b Arshad Khan,10,14,1,1,140.00
641,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,212,7,Padikkal,b Chawla,4,2,0,0,50.00
642,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,212,7,Holder,c Tim David b Jofra Archer,9,11,0,1,122.22
643,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,212,7,Hetmyer,c Suryakumar Yadav b Arshad Khan,9,8,0,1,88.89
644,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,212,7,Dhruv Jurel,c Tilak Varma b Riley Meredith,3,2,0,0,66.67
645,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,212,7,Ashwin,not out,5,8,1,0,160.00
646,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,212,7,Boult,not out,0,0,0,0,0.00
647,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,214,4,Rohit Sharma (c),b Sandeep Sharma,5,3,0,0,60.00
648,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,214,4,Ishan Kishan (wk),c Boult b Ashwin,23,28,4,0,121.74
649,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,214,4,Cameron Green,c Boult b Ashwin,26,44,4,2,169.23
650,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,214,4,Suryakumar Yadav,c Sandeep Sharma b Boult,29,55,8,2,189.66
651,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,214,4,Tilak Varma,not out,21,29,3,1,138.10
652,"Apr 30, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Rajasthan Royals, 42nd Match - Live Cricket Score, Commentary",Mumbai Indians Innings,214,4,Tim David,not out,14,45,2,5,321.43
653,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,Kohli,st Pooran b Ravi Bishnoi,30,31,3,0,103.33
654,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,du Plessis (c),c Krunal Pandya b Amit Mishra,40,44,1,1,110.00
655,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,Anuj Rawat,c K Mayers b K Gowtham,11,9,0,0,81.82
656,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,Maxwell,lbw b Ravi Bishnoi,5,4,0,0,80.00
657,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,Prabhudessai,c K Gowtham b Amit Mishra,7,6,0,0,85.71
658,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,Karthik (wk),run out (Yash Thakur),11,16,1,1,145.45
659,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,Lomror,lbw b Naveen-ul-Haq,4,3,0,0,75.00
660,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,W Hasaranga,not out,7,8,1,0,114.29
661,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,Karn Sharma,c K Gowtham b Naveen-ul-Haq,2,2,0,0,100.00
662,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,Siraj,c Pooran b Naveen-ul-Haq,1,0,0,0,0.00
663,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,126,9,Hazlewood,not out,2,1,0,0,50.00
664,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Kyle Mayers,c Anuj Rawat b Siraj,2,0,0,0,0.00
665,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Ayush Badoni,c Kohli b Hazlewood,11,4,0,0,36.36
666,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Krunal Pandya,c Kohli b Maxwell,11,14,3,0,127.27
667,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Deepak Hooda,st Karthik b W Hasaranga,2,1,0,0,50.00
668,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Marcus Stoinis,c Prabhudessai b Karn Sharma,19,13,0,1,68.42
669,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Nicholas Pooran (wk),c Lomror b Karn Sharma,7,9,0,1,128.57
670,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Krishnappa Gowtham,run out ((sub)Sonu Yadav/Karthik),13,23,1,2,176.92
671,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Ravi Bishnoi,run out (Harshal Patel/Karthik),10,5,0,0,50.00
672,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Amit Mishra,c Karthik b Harshal Patel,30,19,2,0,63.33
673,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,Naveen-ul-Haq,c Karthik b Hazlewood,13,13,2,0,100.00
674,"May 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Royal Challengers Bangalore, 43rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,108,10,KL Rahul (c),not out,3,0,0,0,0.00
675,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Salt (wk),c Miller b Shami,1,0,0,0,0.00
676,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Warner (c),run out (Rashid Khan),2,2,,0,100.00
677,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Priyam Garg,c W Saha b Shami,14,10,0,0,71.43
678,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Rossouw,c W Saha b Shami,6,8,2,0,133.33
679,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Manish Pandey,c W Saha b Shami,4,1,0,0,25.00
680,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Axar,c Rashid Khan b Mohit Sharma,30,27,2,1,90.00
681,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Aman Hakim Khan,c Abhinav Manohar b Rashid Khan,44,51,3,3,115.91
682,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Ripal Patel,c Hardik Pandya b Mohit Sharma,13,23,2,1,176.92
683,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Nortje,not out,6,3,0,0,50.00
684,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,130,8,Kuldeep Yadav,not out,1,0,0,0,0.00
685,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,125,6,Wriddhiman Saha (wk),c Salt b Khaleel Ahmed,6,0,0,0,0.00
686,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,125,6,Shubman Gill,c Manish Pandey b Nortje,7,6,1,0,85.71
687,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,125,6,Hardik Pandya (c),not out,53,59,7,0,111.32
688,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,125,6,Vijay Shankar,b Ishant,9,6,1,0,66.67
689,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,125,6,David Miller,b Kuldeep Yadav,3,0,0,0,0.00
690,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,125,6,Abhinav Manohar,c Aman Hakim Khan b Khaleel Ahmed,33,26,0,1,78.79
691,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,125,6,Rahul Tewatia,c Rossouw b Ishant,7,20,0,3,285.71
692,"May 02, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Delhi Capitals, 44th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,125,6,Rashid Khan,not out,2,3,0,0,150.00
693,"May 03, ",03:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Chennai Super Kings, 45th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,125,7,Manan Vohra,b M Theekshana,11,10,,0,90.91
694,"May 03, ",03:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Chennai Super Kings, 45th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,125,7,Kyle Mayers,c Ruturaj Gaikwad b Moeen,17,14,2,0,82.35
695,"May 03, ",03:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Chennai Super Kings, 45th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,125,7,Karan Sharma,c and b Moeen,16,9,0,0,56.25
696,"May 03, ",03:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Chennai Super Kings, 45th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,125,7,Krunal Pandya (c),c Ajinkya Rahane b M Theekshana,1,0,0,0,0.00
697,"May 03, ",03:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Chennai Super Kings, 45th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,125,7,Marcus Stoinis,b Ravindra Jadeja,4,6,1,0,150.00
698,"May 03, ",03:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Chennai Super Kings, 45th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,125,7,Nicholas Pooran (wk),c Moeen b Matheesha Pathirana,31,20,0,0,64.52
699,"May 03, ",03:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Chennai Super Kings, 45th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,125,7,Ayush Badoni,not out,33,59,2,4,178.79
700,"May 03, ",03:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Chennai Super Kings, 45th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,125,7,Krishnappa Gowtham,c Ajinkya Rahane b Matheesha Pathirana,3,1,0,0,33.33
701,"May 03, ",03:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Chennai Super Kings, 45th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,125,7,,,," (b 0, lb 0, w 6, nb 0, p 0)",,,
702,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Punjab Kings Innings,214,3,Prabhsimran,c Ishan Kishan b Arshad Khan,7,9,1,0,128.57
703,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Punjab Kings Innings,214,3,Dhawan (c),st Ishan Kishan b Chawla,20,30,5,0,150.00
704,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Punjab Kings Innings,214,3,Matthew Short,b Chawla,26,27,2,1,103.85
705,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Punjab Kings Innings,214,3,Livingstone,not out,42,82,7,4,195.24
706,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Punjab Kings Innings,214,3,Jitesh Sharma (wk),not out,27,49,5,2,181.48
707,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,216,4,Rohit Sharma (c),c Matthew Short b Rishi Dhawan,3,0,0,0,0.00
708,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,216,4,Ishan Kishan (wk),c Rishi Dhawan b Arshdeep Singh,41,75,7,4,182.93
709,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,216,4,Cameron Green,c Rahul Chahar b Nathan Ellis,18,23,4,0,127.78
710,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,216,4,Suryakumar Yadav,c Arshdeep Singh b Nathan Ellis,31,66,8,2,212.90
711,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,216,4,Tim David,not out,10,19,3,0,190.00
712,"May 03, ",07:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Mumbai Indians, 46th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,216,4,Tilak Varma,not out,10,26,1,3,260.00
713,"May 04, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Kolkata Knight Riders, 47th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,171,9,Jason Roy,c Mayank Agarwal b Kartik Tyagi,19,20,4,0,105.26
714,"May 04, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Kolkata Knight Riders, 47th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,171,9,Gurbaz (wk),c Harry Brook b Marco Jansen,1,0,0,0,0.00
715,"May 04, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Kolkata Knight Riders, 47th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,171,9,Venkatesh Iyer,c Klaasen b Marco Jansen,4,7,1,0,175.00
716,"May 04, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Kolkata Knight Riders, 47th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,171,9,Nitish Rana (c),c and b Markram,31,42,3,3,135.48
717,"May 04, ",07:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Kolkata Knight Riders, 47th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,171,9,Rinku Singh,c Abdul Samad b T Natarajan,35,46,4,1,131.43
